621,4
622,0
623,4
624,3
625,3
630,4
631,3
632,3
633,3
635,4
637,3
639,4
640,4
641,4
642,4
644,3
645,4
647,4
648,4
650,2
651,4
652,4
653,3
654,3
655,3
657,4
658,4
659,2
660,3
661,3
662,3
663,3
665,4
666,1
667,2
669,2
670,0
671,4
674,4
675,0
676,4
677,3
679,3
680,2
681,4
682,3
683,4
684,3
685,2
686,1
687,4
689,3
690,3
691,2
692,3
693,4
694,2
696,3
697,4
698,3
700,4
701,4
702,3
703,3
704,3
705,4
706,2
707,4
708,3
710,3
713,4
716,3
717,3
718,3
720,3
721,2
722,3
723,1
724,4
725,3
726,1
728,0
730,4
731,4
733,2
734,4
736,4
738,2
739,3
740,0
741,4
742,4
745,4
747,0
748,0
749,3
750,3
751,00
752,4
753,4
754,2
755,4
757,4
758,2
759,2
760,3
762,4
764,3
766,4
767,4
768,4
769,3
773,1
774,4
775,4
776,4
777,3
778,4
779,1
781,4
782,4
784,4
786,4
788,3
789,3
790,3
791,1
793,3
794,3
797,3
798,0
799,2
801,4
802,4
803,4
804,4
806,2
807,3
809,4
810,4
812,4
813,4
814,4
815,4
817,3
819,1
820,2
822,4
824,4
827,4
828,4
829,1
830,0
832,4
833,3
834,3
835,3
836,2
837,2
838,1
839,4
843,2
844,4
846,1
848,3
849,2
850,4
851,3
852,3
853,3
855,3
856,4
857,4
859,0
860,2
861,3
862,3
863,0
864,3
865,3
866,3
868,3
869,4
870,0
871,4
872,1
874,4
875,3
877,3
878,2
879,3
880,2
881,3
882,3
883,4
886,3
887,2
888,2
889,2
890,3
891,2
893,3
895,4
899,0
901,2
904,4
905,4
906,4
907,4
909,2
910,4
911,3
912,4
913,3
915,3
916,3
917,3
918,2
921,4
923,3
924,4
926,3
927,2
929,1
930,3
931,1
932,3
933,1
934,3
935,0
938,2
939,2
945,3
946,3
947,2
948,4
949,4
950,3
951,4
955,4
956,4
957,4
958,2
959,2
960,2
961,1
964,3
965,3
967,4
968,3
969,3
971,4
972,4
974,4
975,1
976,3
977,3
978,3
979,3
980,3
981,3
982,4
983,3
985,4
986,4
989,4
990,2
991,4
993,4
994,4
995,1
996,3
997,2
998,4
1000,1
1001,4
1002,2
1006,3
1007,2
1008,3
1009,1
1011,3
1013,4
1014,1
1016,3
1017,3
1018,4
1019,4
1020,4
1021,4
1022,4
1024,3
1026,2
1027,4
1028,3
1029,1
1030,4
1031,4
1032,4
1034,3
1035,2
1036,3
1038,4
1040,4
1041,3
1042,2
1043,4
1044,1
1046,1
1049,3
1050,3
1052,3
1054,4
1055,2
1056,4
1057,1
1058,3
1059,1
1060,4
1061,1
1062,4
1063,3
1064,3
1065,2
1066,1
1067,3
1068,1
1071,4
1072,3
1073,4
1074,2
1075,3
1077,3
1079,3
1080,4
1081,1
1083,1
1084,1
1086,4
1087,4
1088,4
1091,4
1093,4
1097,4
1100,4
1101,2
1105,3
1106,3
1107,3
1108,3
1110,4
1111,3
1116,3
1118,4
1122,4
1125,3
1126,3
1129,3
1131,2
1134,4
1137,1
1138,4
1139,1
1140,3
1141,4
1142,3
1144,3
1145,2
1146,3
1147,4
1148,3
1149,4
1150,2
1151,3
1152,1
1153,4
1154,4
1156,3
1158,4
1159,1
1160,3
1162,3
1164,4
1165,4
1167,4
1171,4
1172,2
1173,4
1176,4
1177,4
1178,3
1179,3
1180,1
1184,4
1185,3
1186,3
1187,0
1188,3
1191,0
1193,3
1194,3
1195,4
1196,3
1197,4
1198,3
1199,4
1201,1
1202,3
1203,2
1206,4
1207,2
1208,0
1210,4
1211,3
1212,3
1213,3
1214,1
1215,4
1217,3
1220,3
1221,3
1223,4
1225,3
1226,1
1227,2
1228,4
1229,3
1230,3
1231,3
1232,4
1233,3
1234,1
1236,4
1240,3
1241,2
1244,4
1246,3
1248,3
1252,2
1253,3
1254,2
1255,4
1256,3
1257,3
1258,3
1259,0
1261,1
1262,3
1263,3
1264,0
1267,1
1268,3
1269,3
1273,2
1275,3
1276,2
1277,3
1278,2
1279,4
1281,3
1282,3
1285,4
1286,3
1287,3
1288,4
1289,3
1290,3
1291,0
1292,3
1294,3
1295,4
1296,2
1297,3
1298,3
1299,2
1301,4
1302,4
1303,4
1304,2
1305,2
1307,4
1310,1
1311,2
1315,3
1316,3
1317,4
1318,1
1319,3
1320,4
1321,3
1322,3
1323,3
1325,1
1328,4
1329,3
1330,3
1331,4
1332,2
1335,4
1339,4
1340,3
1341,4
1342,3
1343,3
1344,2
1345,3
1347,3
1349,4
1350,3
1351,4
1352,3
1355,1
1356,4
1357,4
1358,3
1359,4
1360,1
1361,4
1364,4
1365,4
1366,3
1367,1
1368,4
1369,4
1372,3
1373,4
1374,4
1376,4
1377,4
1378,3
1380,4
1381,2
1382,3
1383,4
1384,2
1387,4
1388,2
1390,3
1391,4
1393,4
1394,3
1395,4
1397,4
1401,4
1402,4
1403,3
1404,1
1407,2
1408,3
1409,4
1410,1
1414,4
1416,3
1418,3
1420,4
1421,3
1423,2
1424,0
1425,4
1426,4
1428,3
1429,4
1430,1
1432,2
1433,4
1436,2
1438,4
1443,3
1444,1
1445,3
1446,3
1447,3
1452,1
1453,4
1455,4
1458,3
1459,4
1460,4
1461,3
1462,3
1463,4
1464,4
1465,4
1467,3
1468,4
1470,3
1471,3
1472,4
1474,2
1476,4
1477,4
1479,4
1480,1
1482,4
1483,1
1484,2
1485,4
1487,4
1488,1
1489,2
1492,4
1495,3
1496,2
1497,1
1498,3
1500,4
1501,4
1502,2
1503,1
1504,4
1505,2
1507,3
1508,2
1509,4
1513,3
1517,3
1518,0
1521,4
1522,4
1524,4
1526,4
1529,4
1530,3
1531,3
1533,3
1536,3
1538,3
1540,2
1541,3
1542,4
1543,2
1544,4
1545,4
1546,4
1547,3
1548,4
1549,3
1551,4
1553,4
1554,3
1555,1
1556,4
1557,4
1558,2
1559,3
1560,2
1562,3
1563,4
1565,1
1567,2
1568,2
1569,4
1570,3
1572,3
1579,4
1580,1
1581,4
1582,4
1583,4
1584,2
1586,0
1588,4
1589,3
1590,4
1592,4
1593,2
1595,4
1596,2
1597,4
1598,3
1599,4
1602,4
1609,3
1610,4
1611,3
1612,0
1614,4
1615,4
1617,4
1619,4
1620,3
1621,3
1622,3
1625,4
1629,1
1630,3
1635,3
1636,3
1637,3
1638,4
1640,3
1641,2
1643,3
1644,0
1645,4
1646,3
1648,4
1649,3
1650,1
1651,4
1652,1
1653,3
1654,0
1655,4
1656,4
1657,3
1658,2
1661,1
1662,3
1666,3
1667,4
1668,4
1670,2
1671,1
1677,1
1678,1
1679,0
1680,3
1681,4
1682,4
1683,1
1686,1
1688,3
1690,3
1691,0
1693,4
1694,4
1695,1
1697,4
1698,4
1699,3
1700,3
1702,2
1703,1
1706,3
1707,4
1708,3
1709,3
1712,1
1714,2
1716,4
1721,1
1722,2
1723,1
1724,3
1725,3
1726,3
1727,4
1728,4
1731,4
1733,3
1734,3
1737,4
1738,3
1739,2
1740,4
1743,4
1746,4
1747,0
1748,4
1749,4
1750,3
1754,3
1755,3
1756,4
1758,3
1759,3
1760,4
1764,3
1765,3
1766,0
1767,3
1768,4
1770,3
1771,3
1772,0
1774,2
1775,0
1776,3
1778,4
1781,3
1782,3
1783,4
1784,1
1785,3
1786,2
1787,2
1788,3
1790,3
1791,0
1793,4
1794,3
1795,3
1796,3
1797,4
1798,4
1799,0
1800,4
1801,0
1802,1
1804,4
1805,3
1806,3
1807,3
1808,4
1809,4
1810,3
1811,4
1812,4
1814,3
1816,3
1818,4
1819,2
1820,3
1821,1
1824,1
1825,4
1826,1
1828,3
1829,3
1832,4
1833,2
1836,3
1838,3
1840,2
1841,4
1842,3
1843,3
1844,0
1845,3
1848,3
1851,4
1852,0
1853,1
1855,3
1856,2
1857,1
1858,1
1859,3
1860,3
1861,3
1863,4
1864,1
1865,3
1869,2
1870,4
1871,4
1872,4
1875,4
1876,4
1878,4
1879,1
1880,4
1881,1
1882,3
1883,4
1884,4
1886,2
1887,4
1888,3
1889,0
1891,3
1894,3
1895,1
1896,1
1898,3
1899,4
1901,3
1902,3
1903,2
1905,1
1906,4
1907,4
1909,1
1910,4
1911,1
1913,4
1917,3
1918,2
1919,0
1921,4
1922,3
1925,3
1926,3
1928,3
1929,3
1930,0
1933,4
1935,3
1937,3
1938,4
1940,4
1941,4
1944,3
1946,4
1947,3
1948,4
1950,3
1951,3
1952,3
1953,3
1954,3
1956,4
1957,2
1959,4
1960,4
1963,1
1964,1
1966,4
1969,4
1970,3
1971,2
1972,4
1974,3
1975,1
1977,1
1978,1
1979,3
1980,1
1981,4
1983,2
1984,4
1986,3
1987,3
1991,3
1992,3
1993,4
1994,3
1995,4
1997,2
1998,4
1999,3
2000,1
2001,4
2002,4
2003,0
2004,4
2005,4
2007,2
2009,1
2010,4
2012,4
2013,0
2016,4
2017,2
2019,2
2020,1
2022,4
2027,2
2031,3
2032,1
2035,4
2037,4
2039,3
2040,2
2041,4
2042,4
2045,3
2046,3
2047,4
2048,2
2049,3
2050,4
2051,3
2052,4
2053,3
2055,4
2060,2
2061,0
2062,4
2063,3
2064,2
2065,4
2068,4
2069,0
2070,3
2073,3
2074,2
2075,4
2076,4
2077,3
2079,1
2081,1
2083,4
2085,4
2088,3
2089,3
2090,2
2091,3
2092,4
2093,4
2094,3
2097,2
2098,3
2101,3
2102,4
2105,1
2106,4
2107,1
2108,0
2109,3
2110,1
2117,3
2121,4
2122,4
2123,4
2125,4
2126,4
2129,3
2130,1
2131,3
2132,4
2134,2
2135,3
2136,2
2137,4
2139,1
2140,4
2141,4
2142,4
2144,4
2145,4
2146,1
2147,3
2148,2
2150,4
2151,4
2152,3
2153,4
2156,4
2157,3
2158,4
2159,4
2161,4
2162,4
2164,4
2166,0
2167,4
2171,1
2178,4
2180,3
2181,3
2183,4
2185,3
2186,3
2187,3
2190,3
2191,4
2192,4
2193,3
2194,4
2195,3
2196,4
2197,4
2198,3
2199,4
2200,4
2201,4
2202,2
2205,4
2207,3
2209,0
2212,4
2215,4
2216,4
2218,3
2219,0
2221,3
2222,4
2223,3
2224,1
2228,4
2229,3
2232,4
2233,4
2237,3
2238,4
2239,4
2240,0
2241,2
2242,4
2243,3
2244,3
2249,4
2250,3
2252,2
2254,0
2255,2
2256,4
2257,4
2258,3
2259,4
2260,4
2261,4
2262,4
2265,4
2266,2
2271,4
2273,0
2276,3
2278,3
2283,3
2284,2
2288,3
2289,3
2291,2
2292,4
2293,2
2296,4
2298,3
2299,4
2302,1
2308,4
2311,3
2312,3
2313,4
2314,3
2315,3
2317,3
2318,3
2319,0
2323,4
2332,4
2333,2
2334,4
2335,4
2337,2
2338,4
2340,3
2342,3
2343,3
2345,4
2346,4
2347,3
2348,1
2349,3
2350,1
2351,3
2352,3
2353,1
2354,3
2355,4
2357,2
2358,0
2360,4
2361,1
2362,0
2363,3
2364,4
2366,3
2368,4
2369,2
2370,4
2374,0
2375,4
2376,2
2377,3
2378,1
2379,4
2380,3
2381,3
2382,3
2385,4
2386,4
2392,2
2393,3
2394,0
2395,3
2396,4
2397,3
2398,4
2400,3
2401,2
2404,3
2405,3
2407,3
2409,4
2411,2
2412,4
2413,4
2414,1
2416,4
2418,3
2419,1
2420,3
2421,4
2427,2
2431,3
2432,2
2434,3
2435,1
2437,4
2439,0
2440,3
2443,2
2445,3
2446,3
2448,1
2449,4
2453,1
2455,3
2456,1
2458,3
2460,4
2461,1
2462,4
2464,4
2466,3
2470,4
2473,4
2474,3
2475,3
2476,1
2481,4
2482,4
2483,3
2484,3
2485,4
2486,3
2488,3
2489,3
2490,3
2491,2
2493,3
2496,4
2497,4
2498,3
2499,3
2500,4
2501,4
2502,1
2504,3
2505,3
2506,2
2507,0
2509,3
2515,2
2516,3
2517,3
2521,3
2523,3
2527,4
2528,2
2529,1
2531,4
2532,3
2534,3
2536,3
2537,4
2542,3
2543,4
2550,3
2551,3
2552,4
2553,4
2555,2
2557,3
2558,3
2561,4
2562,4
2563,2
2565,0
2567,2
2569,3
2570,3
2571,3
2572,4
2573,3
2575,3
2577,4
2579,4
2580,4
2582,4
2585,4
2586,1
2589,4
2590,2
2592,2
2593,4
2596,4
2598,4
2600,3
2601,3
2603,3
2604,3
2605,3
2606,3
2607,2
2608,4
2609,4
2610,3
2611,0
2612,4
2613,4
2614,2
2616,3
2618,2
2619,2
2621,2
2623,1
2629,4
2630,0
2631,2
2636,3
2637,4
2639,4
2642,4
2645,4
2647,4
2650,3
2651,1
2652,4
2655,1
2657,0
2662,2
2664,4
2666,4
2668,2
2669,4
2671,4
2675,4
2677,4
2680,2
2681,2
2682,1
2683,4
2684,3
2685,3
2686,2
2687,4
2688,3
2690,3
2691,3
2692,3
2696,4
2697,0
2698,4
2699,3
2700,4
2701,4
2702,4
2704,2
2708,4
2709,3
2710,4
2713,3
2714,1
2715,3
2717,2
2718,4
2719,3
2720,4
2721,3
2723,4
2724,4
2725,3
2727,4
2728,1
2729,2
2730,1
2731,4
2733,4
2735,4
2736,4
2738,4
2740,1
2747,4
2748,4
2752,4
2754,2
2756,1
2757,3
2758,2
2759,4
2760,3
2763,4
2764,4
2765,4
2766,3
2770,3
2771,3
2772,3
2773,3
2774,1
2775,2
2777,2
2778,1
2779,4
2781,4
2783,3
2784,0
2785,3
2786,4
2788,3
2789,3
2790,4
2792,4
2793,3
2794,2
2796,3
2798,4
2801,4
2804,3
2806,4
2807,3
2809,2
2810,3
2811,2
2814,3
2815,4
2817,4
2819,4
2822,2
2823,4
2827,2
2830,4
2831,4
2832,1
2835,3
2836,0
2837,4
2838,2
2839,3
2845,4
2847,2
2849,1
2851,4
2852,3
2853,3
2854,3
2856,4
2857,4
2858,4
2859,4
2865,1
2867,3
2868,3
2872,2
2873,4
2875,4
2877,4
2879,4
2880,4
2881,2
2882,2
2884,1
2885,4
2886,1
2887,4
2889,1
2890,4
2891,1
2892,3
2894,1
2896,4
2899,4
2900,3
2901,3
2902,4
2904,1
2906,3
2908,2
2909,4
2910,4
2911,3
2912,4
2913,4
2914,4
2915,3
2916,4
2918,4
2921,3
2923,2
2924,3
2925,3
2927,4
2930,4
2931,3
2932,0
2933,4
2935,4
2936,4
2937,3
2938,4
2939,3
2941,3
2942,3
2943,4
2944,0
2945,3
2946,4
2948,4
2949,4
2951,4
2953,4
2954,1
2958,4
2959,1
2962,3
2964,4
2966,3
2970,4
2972,4
2974,4
2975,3
2978,4
2979,4
2985,3
2986,4
2987,4
2990,4
2991,4
2996,4
2998,3
3001,4
3002,3
3003,4
3005,3
3008,2
3010,4
3014,3
3016,3
3019,4
3020,4
3023,2
3025,2
3027,3
3028,4
3031,4
3032,4
3036,4
3038,4
3039,1
3041,4
3042,4
3043,4
3047,2
3048,4
3049,3
3050,3
3051,3
3054,4
3058,4
3061,4
3062,1
3063,4
3064,3
3065,3
3067,1
3068,3
3069,4
3073,2
3076,3
3077,3
3078,4
3079,3
3083,3
3084,3
3086,2
3087,4
3089,2
3090,3
3093,3
3094,3
3096,4
3098,4
3100,0
3101,3
3105,4
3107,4
3108,3
3112,4
3113,1
3114,3
3115,3
3116,4
3117,2
3118,3
3119,1
3120,4
3121,3
3124,4
3126,4
3130,4
3131,3
3132,3
3137,2
3139,3
3142,2
3144,1
3146,4
3147,3
3148,0
3149,4
3150,3
3151,2
3154,2
3156,3
3159,3
3162,3
3163,3
3167,1
3168,4
3171,2
3175,4
3181,2
3182,3
3185,3
3187,0
3192,4
3193,4
3194,3
3198,4
3200,2
3203,2
3206,4
3208,4
3209,3
3210,3
3213,4
3214,1
3215,3
3217,1
3218,3
3221,3
3222,4
3224,3
3225,3
3226,3
3227,2
3228,2
3230,3
3232,3
3233,2
3237,4
3240,4
3241,2
3243,4
3244,4
3247,4
3248,3
3249,3
3252,3
3255,1
3257,4
3258,1
3259,3
3266,4
3268,4
3269,4
3273,3
3274,4
3277,3
3278,4
3282,4
3283,4
3287,1
3288,4
3292,0
3294,4
3296,1
3299,4
3300,3
3302,0
3305,4
3307,3
3308,4
3309,1
3310,3
3312,3
3313,4
3314,3
3316,4
3322,3
3324,4
3325,3
3327,4
3329,4
3330,0
3332,3
3333,4
3334,3
3335,4
3336,4
3337,4
3338,4
3339,3
3340,4
3345,3
3347,1
3349,4
3351,4
3356,1
3357,3
3360,4
3361,3
3363,3
3364,4
3365,2
3371,3
3372,2
3374,2
3376,2
3377,3
3380,4
3381,3
3384,2
3385,1
3386,1
3388,4
3389,4
3390,4
3391,3
3392,4
3394,2
3395,4
3396,4
3398,3
3399,4
3401,4
3403,3
3405,4
3408,4
3409,4
3410,2
3412,4
3417,2
3420,3
3421,3
3423,4
3424,2
3426,4
3428,4
3429,2
3432,4
3434,1
3438,4
3439,3
3440,4
3442,3
3444,4
3445,3
3446,3
3447,3
3448,3
3449,3
3451,4
3454,2
3455,4
3456,4
3457,2
3458,4
3459,3
3461,3
3466,3
3469,4
3471,3
3472,3
3475,4
3476,2
3477,4
3478,4
3480,3
3483,3
3484,1
3486,4
3487,3
3488,2
3493,3
3496,2
3498,3
3499,4
3501,3
3506,4
3509,3
3510,2
3511,3
3514,4
3515,1
3516,4
3519,3
3523,4
3524,3
3526,3
3527,1
3528,3
3529,4
3530,3
3532,3
3533,4
3534,4
3538,3
3540,3
3546,2
3547,3
3548,4
3549,3
3550,4
3554,4
3556,3
3557,3
3560,4
3562,2
3565,3
3566,4
3568,4
3569,4
3570,4
3573,3
3574,4
3575,3
3576,4
3577,1
3584,4
3585,1
3586,4
3587,4
3589,2
3590,2
3593,2
3594,4
3595,4
3596,3
3597,4
3598,3
3599,3
3600,3
3601,2
3605,3
3606,4
3608,4
3615,4
3622,4
3625,4
3627,4
3628,3
3630,3
3633,1
3635,3
3638,4
3639,4
3641,4
3642,4
3644,4
3650,0
3652,4
3653,3
3654,4
3655,3
3657,2
3658,4
3659,4
3661,4
3663,4
3666,0
3667,4
3668,2
3669,4
3671,4
3674,4
3676,4
3677,3
3679,4
3682,3
3683,4
3688,4
3689,4
3692,4
3693,4
3694,0
3697,4
3698,4
3699,3
3700,4
3701,4
3703,4
3705,2
3706,4
3709,2
3710,3
3713,4
3714,3
3716,4
3719,4
3720,2
3722,3
3725,2
3727,3
3728,4
3729,3
3732,4
3735,3
3736,3
3739,1
3741,4
3743,4
3744,3
3745,3
3748,4
3751,4
3754,1
3755,4
3761,4
3762,3
3766,4
3767,4
3768,4
3769,4
3771,4
3773,4
3774,4
3775,4
3776,4
3777,3
3780,3
3787,4
3789,3
3790,2
3791,4
3793,3
3794,2
3796,4
3804,4
3805,3
3808,3
3809,3
3812,4
3813,2
3815,3
3816,4
3817,2
3819,4
3820,2
3821,4
3825,4
3826,3
3830,3
3831,4
3835,0
3836,3
3837,1
3838,4
3839,4
3844,3
3846,4
3851,4
3855,1
3857,4
3858,3
3859,4
3864,4
3866,3
3867,4
3868,4
3869,0
3871,4
3875,3
3876,4
3878,3
3881,3
3885,4
3886,3
3890,4
3891,3
3892,3
3893,3
3894,0
3895,4
3898,3
3899,4
3900,4
3901,3
3902,1
3904,3
3908,4
3909,3
3918,3
3925,0
3926,2
3927,4
3928,3
3930,3
3934,3
3935,4
3936,3
3938,3
3940,3
3944,4
3945,3
3946,4
3947,4
3950,4
3952,4
3953,3
3956,3
3958,2
3959,3
3961,2
3962,1
3963,4
3966,3
3968,3
3970,3
3975,3
3977,0
3979,4
3980,2
3982,4
3983,3
3984,4
3985,3
3986,3
3987,1
3988,3
3989,4
3990,4
3993,4
3995,2
3996,4
3997,4
3999,3
4001,3
4004,3
4005,0
4006,3
4009,2
4012,4
4017,4
4023,4
4024,2
4025,4
4027,4
4030,4
4031,3
4032,2
4033,3
4037,0
4041,4
4042,3
4043,4
4046,4
4052,2
4053,2
4054,1
4056,3
4060,4
4061,3
4062,1
4063,3
4064,2
4068,4
4071,3
4073,3
4074,3
4075,4
4076,4
4089,3
4090,4
4093,3
4094,3
4095,4
4097,3
4099,3
4102,4
4103,3
4105,1
4108,3
4109,2
4110,3
4111,1
4112,3
4116,3
4118,2
4123,1
4127,2
4130,2
4132,4
4133,3
4138,2
4141,4
4142,1
4143,2
4144,2
4151,4
4152,4
4154,4
4155,3
4158,2
4159,4
4161,4
4162,2
4163,4
4165,4
4168,1
4176,4
4179,3
4180,0
4183,2
4186,4
4187,4
4189,4
4190,3
4191,4
4192,3
4195,2
4196,4
4200,4
4201,1
4202,4
4204,3
4206,3
4207,3
4208,4
4210,3
4211,4
4212,3
4214,4
4220,4
4222,4
4223,3
4224,3
4226,2
4227,1
4231,2
4232,4
4233,3
4236,3
4237,3
4238,1
4241,3
4242,4
4243,4
4244,4
4246,4
4247,3
4249,3
4253,4
4254,3
4260,4
4261,2
4264,3
4265,3
4268,4
4269,1
4271,2
4275,4
4277,4
4279,3
4280,4
4285,3
4287,3
4290,4
4291,3
4292,4
4293,3
4297,3
4300,3
4301,4
4304,4
4307,3
4309,4
4312,4
4313,0
4315,3
4316,3
4317,3
4318,4
4319,4
4322,4
4323,4
4325,1
4326,2
4327,4
4328,3
4329,1
4330,2
4331,4
4332,4
4336,3
4339,2
4342,4
4343,3
4344,4
4345,4
4347,4
4349,3
4350,3
4351,4
4354,2
4355,4
4356,4
4360,4
4361,3
4363,4
4364,3
4365,3
4366,4
4368,3
4369,3
4370,3
4371,1
4372,4
4373,4
4374,4
4375,2
4376,4
4377,1
4378,3
4379,4
4383,3
4385,2
4386,4
4387,4
4389,4
4390,2
4391,1
4393,0
4395,2
4396,4
4399,3
4403,3
4407,4
4408,3
4409,2
4410,3
4413,4
4416,3
4418,3
4419,3
4420,0
4421,3
4422,2
4423,3
4424,4
4425,1
4426,1
4429,4
4431,4
4433,3
4434,3
4436,2
4439,3
4441,4
4445,3
4447,4
4448,1
4449,3
4451,1
4452,3
4454,2
4457,4
4458,4
4459,4
4461,4
4462,3
4464,3
4466,4
4468,3
4470,3
4472,3
4476,4
4478,4
4480,3
4481,3
4483,4
4484,4
4486,4
4487,2
4488,2
4497,2
4499,4
4500,3
4501,4
4502,2
4503,3
4505,1
4506,2
4507,1
4508,3
4509,0
4513,2
4514,2
4515,4
4516,4
4517,4
4521,3
4522,3
4525,4
4527,4
4528,4
4531,3
4533,0
4534,3
4535,3
4537,3
4540,4
4542,4
4543,0
4547,4
4550,4
4552,3
4553,4
4559,4
4560,3
4563,1
4565,1
4566,0
4567,0
4568,3
4569,1
4570,4
4572,4
4574,1
4576,3
4582,3
4583,3
4586,3
4587,4
4588,4
4591,1
4592,4
4596,3
4600,4
4605,3
4607,3
4608,1
4610,3
4611,4
4613,2
4614,0
4615,2
4618,2
4623,3
4624,4
4625,4
4627,2
4631,4
4632,3
4633,3
4634,4
4636,3
4640,3
4641,4
4642,3
4643,4
4644,3
4645,4
4647,1
4648,4
4649,4
4650,2
4653,4
4655,1
4657,3
4659,3
4662,4
4663,4
4664,4
4665,4
4667,4
4669,1
4670,3
4673,4
4674,1
4675,3
4678,3
4685,3
4688,2
4689,3
4690,4
4693,3
4695,4
4699,3
4701,4
4702,4
4703,1
4704,3
4706,4
4707,2
4709,3
4711,4
4712,4
4715,3
4717,1
4718,3
4721,2
4722,3
4723,4
4724,1
4725,4
4726,2
4727,4
4732,3
4734,4
4735,3
4736,1
4737,4
4745,3
4746,3
4750,3
4751,4
4760,4
4761,3
4762,4
4763,2
4765,1
4767,4
4771,4
4774,3
4775,3
4776,4
4777,3
4781,1
4782,3
4784,3
4785,4
4787,3
4789,3
4792,3
4793,3
4796,1
4799,4
4800,3
4801,4
4803,3
4806,3
4807,4
4810,4
4812,4
4816,3
4818,3
4819,1
4820,1
4821,3
4822,0
4826,4
4830,3
4831,4
4832,4
4833,4
4837,0
4839,1
4840,3
4841,4
4844,2
4845,3
4846,4
4847,3
4849,4
4850,3
4852,4
